"Name","dropout","weight_decay","learning_rate","n_conv_layers","similarity","layer_sizes","_wandb","final_validation_r_fold_2","final_validation_mse_fold_1","train_r_fold_3","train_r2_fold_0","validation_r_fold_2","train_r_fold_4","train_mse_fold_4","final_validation_r2_fold_0","final_validation_r2_fold_3","validation_mse_fold_1","validation_mse_fold_4","final_validation_r_fold_0","validation_r2_fold_3","train_r2_fold_3","validation_r2_fold_2","train_mse_fold_2","cv_validation_average_r2","final_validation_mse_fold_3","train_mse_fold_1","final_validation_mse_fold_4","train_r2_fold_4","validation_r_fold_0","validation_r_fold_3","cv_validation_average_mse","train_r2_fold_2","final_validation_r_fold_4","validation_r_fold_1","validation_r2_fold_4","validation_mse_fold_2","final_validation_r2_fold_4","final_validation_mse_fold_0","validation_r_fold_4","train_r_fold_1","cv_validation_average_r","final_validation_r2_fold_1","final_validation_r2_fold_2","train_r_fold_0","train_mse_fold_0","validation_mse_fold_3","final_validation_mse_fold_2","final_validation_r_fold_3","train_r2_fold_1","final_validation_r_fold_1","validation_r2_fold_1","train_mse_fold_3","train_r_fold_2","validation_r2_fold_0","validation_mse_fold_0"
"faithful-sweep-2-fold-4","0.303870755539675","0.0009915219347367396","0.0018069481875577016","1","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[1024, 512, 512, 256, 256, 128, 128, 1]","null","[0.7107811058101882,0]","29.33551025390625","0.8455773134206191","0.6776416900378752","0.5958105316470603","0.862921037782798","17.191667556762695","0.46344791782726025","0.465833740450918","47.905670166015625","44.65988540649414","[0.6847925731752419,0]","0.20911205275486489","0.6817455319670696","0.2009672021801796","17.078346252441406","0.4764050074732367","29.654043197631836","17.81218910217285","29.65166282653809","0.6913404656161978","0.5642943297473327","0.5686915882656773","29.23991355895996","0.6950986491389943","[0.6950613481083231,0]","0.5746574856043305","0.20854153520544771","44.07741928100586","0.4745158988389916","29.948028564453125","0.5984613082687223","0.8651951038986501","[0.6963386669347913,0]","0.47874568690392094","0.499481793345093","0.8457405220864","18.004344940185547","43.905853271484375","27.610322952270508","[0.6929382089396557,0]","0.680406947353728","[0.6981200986405479,0]","0.1487777860751328","17.798940658569336","0.8684637985527395","0.16102809702612164","46.82780075073242"
"true-sweep-19-fold-4","0.49534238282362214","0.0010564279955724955","0.006251635963527322","3","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","null","[0.6961289196329142,0]","28.830537796020508","0.7275484617834753","0.381668989787998","0.4803944143811202","0.7314177197770547","36.23558807373047","0.4679581221585995","0.4532340999657747","62.046966552734375","61.68413543701172","[0.6856543510296373,0]","-0.11369451052792678","0.31528421770546233","-0.0788489477059997","35.748416900634766","0.4719867021146822","30.35350799560547","34.49811935424805","29.85573959350586","0.34942555889234406","0.5113329399113196","0.5116238201574237","29.48285217285156","0.3617801282756531","[0.6884470167655787,0]","0.48535317075383433","-0.09316053859060848","59.51305389404297","0.4708992684365553","29.6962890625","0.49599525306406367","0.7446364166900667","[0.6906677619235082,0]","0.48771838463824624","0.4801236353742351","0.7800356569663899","34.535003662109375","61.82634353637695","28.678186416625977","[0.6832196785794957,0]","0.3810217455447682","[0.6998888436099149,0]","-0.10249488187311906","38.2939338684082","0.7144370924064758","-0.16000285690779403","64.7463607788086"
"sweet-sweep-25-fold-1","0.43049894645645687","0.00485218379061342","0.0029889608706852792","4","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","30.67003059387207","null","0.5520235945213956","null","null","null","0.4685575840392566","null","55.75693893432617","null","[0.691735875782201,0]","null","null","null","null","0.4617952749052186","null","27.51854133605957","null","null","0.5830921407566292","null","30.16642951965332","null","null","0.505189440248721","null","null","null","29.66282844543457","null","0.7680221480616167","[0.690890874375024,0]","0.4550329657711806","null","0.8275809798616709","25.02036476135254","null","null","null","0.5062519287072429","[0.6900458729678469,0]","0.009270817673624587","null","null","0.06727434103133645","52.060733795166016"
"vague-sweep-21-fold-0","0.2562011320710055","0.000644848263125168","0.006781484691365152","3","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","0.7691406610367749","null","null","null","0.4588770318956298","null","null","null","[0.6855181569132052,0]","null","null","null","null","0.4588770318956298","null","null","null","null","0.5900409670033901","null","30.203155517578125","null","null","null","null","null","null","30.203155517578125","null","null","[0.6855181569132052,0]","null","null","0.8972921398744116","12.893949508666992","null","null","null","null","null","null","null","null","0.24417016257046908","42.18716812133789"
"effortless-sweep-12-fold-0","0.1479720473557108","0.0009232534840701432","0.005843186701525096","1","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","0.8597323266398895","null","null","null","0.4547205202299519","null","null","null","[0.6803340004025507,0]","null","null","null","null","0.4547205202299519","null","null","null","null","0.6251099793830585","null","30.43515396118164","null","null","null","null","null","null","30.43515396118164","null","null","[0.6803340004025507,0]","null","null","0.9343244627212186","7.834226131439209","null","null","null","null","null","null","null","null","0.31933910057284143","37.9915657043457"
"wandering-sweep-4-fold-0","0.38543264571033065","0.0021290973570360708","0.002552385741225952","2","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","null","null","null","null","0.5530465015970861","null","null","null","0.4539590368536306","null","null","null","[0.6806070138512881,0]","null","null","null","null","0.4539590368536306","null","null","null","null","0.5343120491507143","null","30.47765731811523","null","null","null","null","null","null","30.47765731811523","null","null","[0.6806070138512881,0]","null","null","0.7973954673295245","24.96323585510254","null","null","null","null","null","null","null","null","0.07470044385758545","51.646236419677734"
"balmy-sweep-8-fold-0","0.23164875872600488","0.004252111726756463","0.012503747976376055","2","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","0.7031222985612299","null","null","null","0.4523918286081068","null","null","null","[0.6738845305606762,0]","null","null","null","null","0.4523918286081068","null","null","null","null","0.601254646286651","null","30.56513214111328","null","null","null","null","null","null","30.56513214111328","null","null","[0.6738845305606762,0]","null","null","0.853925167119554","16.581205368041992","null","null","null","null","null","null","null","null","0.23182359072513417","42.87630081176758"
"likely-sweep-20-fold-0","0.2574879671648571","0.003626191768959979","0.00787660208186582","3","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","0.6742728654911776","null","null","null","0.4490980391639331","null","null","null","[0.6741261934732183,0]","null","null","null","null","0.4490980391639331","null","null","null","null","0.559221132178878","null","30.748977661132812","null","null","null","null","null","null","30.748977661132812","null","null","[0.6741261934732183,0]","null","null","0.8417195646108233","18.192502975463867","null","null","null","null","null","null","null","null","0.1781649328027438","45.871299743652344"
"cool-sweep-1-fold-0","0.11976062952989153","0.030487697208173813","0.012122290433546526","5","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","null","null","null","null","-0.0591006168559014","null","null","null","0.29139080904376946","null","null","null","[0.6039044727067164,3.0355678330091846e-272]","null","null","null","null","0.29139080904376946","null","null","null","null","0.20552213360776425","null","39.551517486572266","null","null","null","null","null","null","39.551517486572266","null","null","[0.6039044727067164,3.0355678330091846e-272]","null","null","0.23140955512277597","59.152862548828125","null","null","null","null","null","null","null","null","-0.07859121320865325","60.20232009887695"
"still-sweep-13-fold-0","0.09473815436403772","0.044628756288698834","0.0000948302142807644","4","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","-0.1830269561498856","null","null","null","-0.4013957053676305","null","null","null","[0.25556654835577924,3.847495924514568e-42]","null","null","null","null","-0.4013957053676305","null","null","null","null","0.23829088895891348","null","78.21987915039062","null","null","null","null","null","null","78.21987915039062","null","null","[0.25556654835577924,3.847495924514568e-42]","null","null","0.4187706302997151","66.07438659667969","null","null","null","null","null","null","null","null","-0.790147319166669","99.91831970214844"
"sleek-sweep-14-fold-3","0.4706100923774178","0.011427928739665591","0.001800480621684324","4","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[2048, 1024, 512, 256, 128, 1]","null","[0.6855720755928761,0]","30.65608787536621","0.7328112864488073","0.39992318232841695","0.4902056197155774","null","null","0.4918199381154804","0.4898777265457299","64.18766784667969","null","[0.706224528880525,0]","-0.2222781240120044","0.32395814284160973","-0.4972684894699746","44.163116455078125","null","28.319252014160156","52.53295135498047","null","null","0.541762344848737","0.4758637448431891","null","0.2115516651413939","null","0.38516004968654827","null","82.59452819824219","null","28.364423751831055","null","0.4990898877850291","null","0.45528073332305696","0.45571640469003105","0.7751459505137093","33.515472412109375","67.85431671142578","30.024574279785156","[0.704604916151977,0]","0.05743398951117928","[0.6796194292405036,0]","-0.1405324572596145","37.80883026123047","0.7221732352470255","-0.14292644030306167","63.79323959350586"
"skilled-sweep-17-fold-0","0.2875184037180186","0.02503185327383063","0.00006243496614214408","3","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.8)","[512, 512, 512, 256, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"grateful-sweep-18-fold-0","0.3984983464160972","0.002125818770514455","0.00019320837662024568","3","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.8)","[2048, 1024, 512, 256, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"rural-sweep-32","0.3944206408592388","0.002157454174781709","0.0008212116331445786","3","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"chocolate-sweep-30-fold-0","0.07206095597422635","0.00006079990657868226","0.0004838181843968919","1","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"fanciful-sweep-10-fold-0","0.26483443291659564","0.0003292550353795393","0.0006305982801054109","2","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"colorful-sweep-11-fold-0","0.3356620111930896","0.001029142869648397","0.006251116744395984","2","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"chocolate-sweep-31","0.4668818358260825","0.026442398398987967","0.001606929699043585","5","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"fallen-sweep-28-fold-0","0.2762765595749477","0.0016617485140063553","0.002994253133570108","3","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"sunny-sweep-15-fold-0","0.0057683858988328285","0.012157345294508152","0.001630110436257886","5","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"trim-sweep-5-fold-0","0.4955564006944352","0.0004546203194688807","0.000250859473032675","2","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 512, 512, 256, 256, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"classic-sweep-22-fold-0","0.22622502339490935","0.0024141744223363094","0.005325461371525596","3","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[512, 512, 512, 256, 128, 1]","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
