"Name","learning_rate","similarity","layer_sizes","weight_decay","n_conv_layers","dropout","_wandb","validation_r2_fold_4","cv_validation_average_r","train_mse_fold_0","final_validation_mse_fold_2","final_validation_r_fold_4","final_validation_r2_fold_1","train_r_fold_4","train_r2_fold_0","train_mse_fold_2","cv_validation_average_mse","validation_r2_fold_1","train_r_fold_2","final_validation_r2_fold_0","final_validation_r_fold_0","train_r_fold_3","train_mse_fold_1","train_r2_fold_3","validation_mse_fold_1","train_r2_fold_4","final_validation_r2_fold_2","train_r2_fold_2","train_mse_fold_4","validation_r_fold_0","validation_r_fold_2","cv_validation_average_r2","validation_r_fold_3","validation_mse_fold_2","final_validation_r_fold_1","final_validation_mse_fold_3","train_r2_fold_1","train_mse_fold_3","validation_mse_fold_4","validation_r_fold_1","final_validation_mse_fold_4","final_validation_r2_fold_4","train_r_fold_0","train_r_fold_1","final_validation_mse_fold_0","validation_r2_fold_0","validation_r2_fold_3","validation_r_fold_4","validation_mse_fold_0","final_validation_mse_fold_1","final_validation_r_fold_2","validation_r2_fold_2","final_validation_r_fold_3","final_validation_r2_fold_3","validation_mse_fold_3"
"copper-sweep-45-fold-4","0.0043174661622156635","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.007556830642680265","2","0.29511279838426024","null","-0.03089458606286133","[0.6892525777171341,0]","24.51259422302246","29.003217697143555","[0.6872434404056991,0]","0.4633693522393296","0.780485291069819","0.5611149466909935","19.20105361938477","29.762745666503907","0.1809236748689468","0.8318697439207603","0.4709948749434537","[0.6863468399523379,0]","0.8486338175829723","19.742259979248047","0.6579261469910938","46.0965461730957","0.5459843900597725","0.474231494929523","0.657201767948698","25.287683486938477","0.4977229971711997","0.5832955252089754","0.467076758412326","0.5873500973095325","43.68576431274414","[0.6849861645537161,0]","28.930330276489254","0.6457768744557163","19.13108253479004","58.170623779296875","0.563451870973636","31.15251922607422","0.4479178704061918","0.791943836620895","0.8290920923654587","29.526790618896484","0.01879576992762","0.14468609202112348","0.4529238427619823","54.76659393310547","30.200870513916016","[0.6945562948092244,0]","0.20806725521916747","[0.6931301488646928,0]","0.4788701995431317","47.48244094848633"
"dry-sweep-49-fold-2","0.018055142066174836","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[512, 512, 512, 256, 128, 1]","0.012427228133057836","3","0.17953253866418462","null","null","[0.6803307595078575,0]","75.23615264892578","30.61732482910156","null","0.46167532585104376","null","-0.34706353028398484","36.01222610473633","30.02349026997884","0.01446751304562066","0.6537754948202266","0.47762115169844743","[0.6923868875781608,0]","null","49.30517578125","null","55.4644775390625","null","0.4449710442646033","0.35707030476368284","null","0.16877064182991527","0.5448800446925902","0.46142250727136486","null","47.12379455566406","[0.6800146971212361,0]","null","0.11534789599552776","null","null","0.49631163511005755","null","null","0.19408131896650516","0.5530376427142634","29.156938552856445","-0.3681676258344142","null","null","76.365234375","30.296207427978516","[0.6685906938241755,0]","0.14574272992519963","null","null","null"
"distinctive-sweep-12-fold-1","0.0033720233746451418","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.001150100260569725","1","0.2872983403988878","null","null","[0.6890970562419709,0]","15.72231674194336","null","null","0.4628557871685456","null","0.7185002687406501","null","30.04796981811523","0.16588577096041668","null","0.4649145405154558","[0.6902180245741429,0]","null","17.067819595336914","null","46.94285583496094","null","null","null","null","0.5579623621112911","null","0.4638851638420007","null","null","[0.6879760879097989,0]","null","0.6937627260929873","null","null","0.5958083428548003","null","null","0.8665468022401972","0.8770993237125569","29.866167068481445","0.18652817351868137","null","null","45.40449905395508","30.229772567749023","null","null","null","null","null"
"charmed-sweep-48-fold-0","0.0029924032238664204","(['SEX', 'ICD10', 'FI', 'FTE', 'MEM'], 0.9)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.022626556832289993","1","0.32684681279751066","null","null","[0.6831756411323457,0]","36.26762390136719","null","null","null","null","0.3506473892299662","null","30.18755340576172","null","null","0.4591565527170507","[0.6831756411323457,0]","null","null","null","null","null","null","null","null","0.5532632914384542","null","0.4591565527170507","null","null","null","null","null","null","null","null","null","null","0.7414321805493594","null","30.18755340576172","-0.08052893506768677","null","null","60.31048202514648","null","null","null","null","null","null"
"playful-sweep-18-fold-0","0.00310172279712266","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.00445195553633365","2","0.3726842756556149","null","null","[0.6830042434253143,0]","23.592294692993164","null","null","null","null","0.5775924817148068","null","30.24679946899414","null","null","0.4580951154680023","[0.6830042434253143,0]","null","null","null","null","null","null","null","null","0.5311366540374185","null","0.4580951154680023","null","null","null","null","null","null","null","null","null","null","0.7987906052583713","null","30.24679946899414","0.0740838132964623","null","null","51.680660247802734","null","null","null","null","null","null"
"earnest-sweep-66-fold-0","0.010215289568609764","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.002796161932061069","4","0.4045089876165577","null","null","[0.6826260981619885,0]","30.068363189697266","null","null","null","null","0.46164185667032576","null","30.35707092285156","null","null","0.4561194791255974","[0.6826260981619885,0]","null","null","null","null","null","null","null","null","0.503008581807376","null","0.4561194791255974","null","null","null","null","null","null","null","null","null","null","0.7400513550932477","null","30.35707092285156","0.01124325306381302","null","null","55.18814849853515","null","null","null","null","null","null"
"helpful-sweep-80-fold-0","0.004442946811674807","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.01019044341153822","2","0.10208628501338812","null","null","[0.6829836820609136,0]","13.043054580688477","null","null","null","null","0.7664709941344331","null","30.368824005126953","null","null","0.4559089088046915","[0.6829836820609136,0]","null","null","null","null","null","null","null","null","0.6131269623761233","null","0.4559089088046915","null","null","null","null","null","null","null","null","null","null","0.8820758198155135","null","30.368824005126953","0.2744883193929588","null","null","40.49494171142578","null","null","null","null","null","null"
"dry-sweep-68-fold-0","0.007226150920065716","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0011375311256505778","2","0.37856598223761817","null","null","[0.6827289398743656,0]","25.31344223022461","null","null","null","null","0.5467762144974024","null","30.50872802734375","null","null","0.4534023601089999","[0.6827289398743656,0]","null","null","null","null","null","null","null","null","0.5342080776374101","null","0.4534023601089999","null","null","null","null","null","null","null","null","null","null","0.801083545195749","null","30.50872802734375","0.02405091863753672","null","null","54.47327423095703","null","null","null","null","null","null"
"trim-sweep-64-fold-0","0.008702258976855672","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.00302448899729052","3","0.3748933876746085","null","null","[0.6725049196718604,0]","37.06185150146485","null","null","null","null","0.33642714152849684","null","30.652366638183594","null","null","0.4508289017934728","[0.6725049196718604,0]","null","null","null","null","null","null","null","null","0.4180479384457399","null","0.4508289017934728","null","null","null","null","null","null","null","null","null","null","0.6787723436788","null","30.652366638183594","-0.1698013290690883","null","null","65.29327392578125","null","null","null","null","null","null"
"icy-sweep-20-fold-0","0.02036521178751892","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0029882789623811397","1","0.4259069846155763","null","null","[0.6790773090834928,0]","27.971820831298828","null","null","null","null","0.499179346196297","null","30.67768669128418","null","null","0.4503752775451302","[0.6790773090834928,0]","null","null","null","null","null","null","null","null","0.5249621680102742","null","0.4503752775451302","null","null","null","null","null","null","null","null","null","null","0.7612391538929781","null","30.67768669128418","0.05057061648951289","null","null","52.993064880371094","null","null","null","null","null","null"
"whole-sweep-56-fold-0","0.0093511836267193","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0022221868238174194","4","0.268046009009354","null","null","[0.691864447905344,0]","14.925384521484377","null","null","null","null","0.7327688749000331","null","30.68709945678711","null","null","0.45020663263530736","[0.691864447905344,0]","null","null","null","null","null","null","null","null","0.5789122340836846","null","0.45020663263530736","null","null","null","null","null","null","null","null","null","null","0.8777752367698808","null","30.68709945678711","0.22202031452516036","null","null","43.42347717285156","null","null","null","null","null","null"
"polished-sweep-19-fold-0","0.009581491408405064","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.009812438637762908","1","0.4464509411990067","null","null","[0.6724382862003448,0]","42.56588363647461","null","null","null","null","0.23788037806969353","null","30.82514762878418","null","null","0.4477333696726334","[0.6724382862003448,0]","null","null","null","null","null","null","null","null","0.42892941428978393","null","0.4477333696726334","null","null","null","null","null","null","null","null","null","null","0.638615028317053","null","30.82514762878418","-0.1994878782510201","null","null","66.95025634765625","null","null","null","null","null","null"
"trim-sweep-79-fold-0","0.004296036139186036","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.011211139159187497","2","0.22225845884566364","null","null","[0.6698241886156151,0]","15.686991691589355","null","null","null","null","0.719132710446981","null","30.886096954345703","null","null","0.44664138512846174","[0.6698241886156151,0]","null","null","null","null","null","null","null","null","0.5962482253059247","null","0.44664138512846174","null","null","null","null","null","null","null","null","null","null","0.8640836755341579","null","30.886096954345703","0.22300819713573072","null","null","43.36833953857422","null","null","null","null","null","null"
"ruby-sweep-37-fold-0","0.012559896861177849","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.0008761673764725138","1","0.4372934977969198","null","null","[0.6711793259918307,0]","31.00238037109375","null","null","null","null","0.44491877972165295","null","30.917160034179688","null","null","0.44608486267129377","[0.6711793259918307,0]","null","null","null","null","null","null","null","null","0.5147783570782709","null","0.44608486267129377","null","null","null","null","null","null","null","null","null","null","0.7404181640948604","null","30.917160034179688","0.005738259040885096","null","null","55.49541091918945","null","null","null","null","null","null"
"pious-sweep-34-fold-0","0.004783786974093574","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0031180480487219622","3","0.25792830335842803","null","null","[0.6725958162148569,0]","15.377511024475098","null","null","null","null","0.7246738146806581","null","30.932950973510746","null","null","0.4458019547345773","[0.6725958162148569,0]","null","null","null","null","null","null","null","null","0.5927150330713341","null","0.4458019547345773","null","null","null","null","null","null","null","null","null","null","0.8810674787170423","null","30.932950973510746","0.18929316189684","null","null","45.25016784667969","null","null","null","null","null","null"
"flowing-sweep-75-fold-0","0.00722969053015456","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0006697629770308736","3","0.23033840482138868","null","null","[0.6747479135418374,0]","12.56568717956543","null","null","null","null","0.7750180346344884","null","31.07240295410156","null","null","0.4433034916809273","[0.6747479135418374,0]","null","null","null","null","null","null","null","null","0.6120509467586382","null","0.4433034916809273","null","null","null","null","null","null","null","null","null","null","0.9042578674945564","null","31.07240295410156","0.21480351554430277","null","null","43.82628631591797","null","null","null","null","null","null"
"fiery-sweep-57-fold-0","0.009568135117987127","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.009452759233715616","4","0.4916555617720141","null","null","[0.6829266454758672,0]","43.957489013671875","null","null","null","null","0.21296438779625837","null","31.12345314025879","null","null","0.4423888752020418","[0.6829266454758672,0]","null","null","null","null","null","null","null","null","0.4896027770859031","null","0.4423888752020418","null","null","null","null","null","null","null","null","null","null","0.6215897369032866","null","31.12345314025879","-0.040215910767607","null","null","58.06037902832031","null","null","null","null","null","null"
"exalted-sweep-15-fold-0","0.0012186871744786288","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.0036170569977054126","2","0.25301182517966786","null","null","[0.6781716706149177,0]","13.944555282592772","null","null","null","null","0.7503301143901505","null","31.15412712097168","null","null","0.44183931937978216","[0.6781716706149177,0]","null","null","null","null","null","null","null","null","0.5926818154808898","null","0.44183931937978216","null","null","null","null","null","null","null","null","null","null","0.8812741333276789","null","31.15412712097168","0.24411422498875723","null","null","42.19029235839844","null","null","null","null","null","null"
"atomic-sweep-35-fold-0","0.025704947038238193","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.006164376229676818","1","0.4725572043111914","null","null","[0.666542168141828,0]","41.48184585571289","null","null","null","null","0.2572895081605351","null","31.23859977722168","null","null","0.44032591645573615","[0.666542168141828,0]","null","null","null","null","null","null","null","null","0.48233048149609026","null","0.44032591645573615","null","null","null","null","null","null","null","null","null","null","0.6296100039491029","null","31.23859977722168","-0.016833489733114382","null","null","56.755271911621094","null","null","null","null","null","null"
"olive-sweep-16-fold-0","0.038202154188412024","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.003481256009318439","2","0.3482754430961115","null","null","[0.6639875373673244,0]","96.1953125","null","null","null","null","-0.7223260491836399","null","31.293615341186523","null","null","0.439340233370609","[0.6639875373673244,0]","null","null","null","null","null","null","null","null","0.18803617411519333","null","0.439340233370609","null","null","null","null","null","null","null","null","null","null","0.23854760352213983","null","31.293615341186523","-0.8710099733855268","null","null","104.43172454833984","null","null","null","null","null","null"
"young-sweep-73-fold-0","0.01219140334198722","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.017585124131824243","3","0.15186332331031144","null","null","[0.6654308382387715,0]","35.09243392944336","null","null","null","null","0.371688512881418","null","31.518930435180664","null","null","0.4353034594338654","[0.6654308382387715,0]","null","null","null","null","null","null","null","null","0.5529447230414553","null","0.4353034594338654","null","null","null","null","null","null","null","null","null","null","0.6517459864488861","null","31.518930435180664","0.1966780143707012","null","null","44.83797836303711","null","null","null","null","null","null"
"daily-sweep-76-fold-0","0.005780810803482872","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[512, 512, 512, 256, 128, 1]","0.003218115209859629","1","0.3895509877553195","null","null","[0.6765517403803272,0]","27.746028900146484","null","null","null","null","0.5032220129927294","null","31.56818199157715","null","null","0.4344210672786636","[0.6765517403803272,0]","null","null","null","null","null","null","null","null","0.5285485489698485","null","0.4344210672786636","null","null","null","null","null","null","null","null","null","null","0.7864839987623289","null","31.56818199157715","-0.0328645648844319","null","null","57.650054931640625","null","null","null","null","null","null"
"helpful-sweep-81-fold-0","0.0014027155901690702","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.02087542561340166","3","0.138553571763064","null","null","[0.6752196006334419,0]","11.967896461486816","null","null","null","null","0.7857211525970765","null","31.59531021118164","null","null","0.4339350425389267","[0.6752196006334419,0]","null","null","null","null","null","null","null","null","0.6087555597229852","null","0.4339350425389267","null","null","null","null","null","null","null","null","null","null","0.8918610468833507","null","31.59531021118164","0.2516147269231376","null","null","41.77164077758789","null","null","null","null","null","null"
"glowing-sweep-36-fold-0","0.0003940734361729214","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.02249929780371564","3","0.1306298496378086","null","null","[0.668361190487763,0]","24.4770565032959","null","null","null","null","0.5617512653420145","null","31.626306533813477","null","null","0.4333797041463813","[0.668361190487763,0]","null","null","null","null","null","null","null","null","0.6058559558925551","null","0.4333797041463813","null","null","null","null","null","null","null","null","null","null","0.7511198756572655","null","31.626306533813477","0.3243029929092802","null","null","37.714500427246094","null","null","null","null","null","null"
"rosy-sweep-22-fold-0","0.006957940609039715","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.034695750802533745","3","0.3398650670841367","null","null","[0.662540016776398,0]","66.84925842285156","null","null","null","null","-0.19690058664375587","null","31.7569637298584","null","null","0.4310388538028901","[0.662540016776398,0]","null","null","null","null","null","null","null","null","0.3481015114498058","null","0.4310388538028901","null","null","null","null","null","null","null","null","null","null","0.3932366884076248","null","31.7569637298584","-0.28626719789425614","null","null","71.79390716552734","null","null","null","null","null","null"
"atomic-sweep-70-fold-0","0.015861853147508057","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0009627768577943262","2","0.45128311114704367","null","null","[0.6553909953405147,0]","28.60176658630371","null","null","null","null","0.4879004908616612","null","32.130577087402344","null","null","0.4243451487007516","[0.6553909953405147,0]","null","null","null","null","null","null","null","null","0.5241242349083025","null","0.4243451487007516","null","null","null","null","null","null","null","null","null","null","0.77612525359657","null","32.130577087402344","-0.004146855727217291","null","null","56.04716110229492","null","null","null","null","null","null"
"dark-sweep-67-fold-0","0.010197419379639389","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.0038186803385288513","2","0.4122152775552198","null","null","[0.6630846673959438,0]","28.11101531982422","null","null","null","null","0.496687150183028","null","32.16726303100586","null","null","0.4236878701672608","[0.6630846673959438,0]","null","null","null","null","null","null","null","null","0.532486838860856","null","0.4236878701672608","null","null","null","null","null","null","null","null","null","null","0.7810279099222676","null","32.16726303100586","0.025122045478431443","null","null","54.41349411010742","null","null","null","null","null","null"
"classic-sweep-72-fold-0","0.0020046083868100425","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.005359077911776072","3","0.02748397120610685","null","null","[0.6658475482107741,0]","3.5009689331054688","null","null","null","null","0.937317004247442","null","32.17227554321289","null","null","0.423598092232668","[0.6658475482107741,0]","null","null","null","null","null","null","null","null","0.6462865536720345","null","0.423598092232668","null","null","null","null","null","null","null","null","null","null","0.9685457596646002","null","32.17227554321289","0.3776503268744767","null","null","34.736881256103516","null","null","null","null","null","null"
"absurd-sweep-33-fold-0","0.03258153881414035","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 512, 256, 256, 1]","0.0004239659373480774","1","0.4838601161808933","null","null","[0.6509021278462848,0]","45.89924240112305","null","null","null","null","0.17819839586238106","null","32.18828582763672","null","null","0.4233112562022304","[0.6509021278462848,0]","null","null","null","null","null","null","null","null","0.4515148494747307","null","0.4233112562022304","null","null","null","null","null","null","null","null","null","null","0.515128320103607","null","32.18828582763672","0.06467870923094898","null","null","52.20560836791992","null","null","null","null","null","null"
"sweet-sweep-65-fold-0","0.019706873581476023","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.0009678008352261612","2","0.4229514257445786","null","null","[0.6563255428773073,0]","26.68181800842285","null","null","null","null","0.5222761910120568","null","32.3314323425293","null","null","0.4207466047841888","[0.6563255428773073,0]","null","null","null","null","null","null","null","null","0.5204609604624295","null","0.4207466047841888","null","null","null","null","null","null","null","null","null","null","0.768887481223503","null","32.3314323425293","0.0599899764196814","null","null","52.46731948852539","null","null","null","null","null","null"
"worldly-sweep-8-fold-0","0.02589486722675028","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.004429549347783354","2","0.46311262695672234","null","null","[0.6496567264402161,0]","49.727561950683594","null","null","null","null","0.1096543123120548","null","32.464962005615234","null","null","0.4183542537243252","[0.6496567264402161,0]","null","null","null","null","null","null","null","null","0.4637249923929886","null","0.4183542537243252","null","null","null","null","null","null","null","null","null","null","0.5286698286624623","null","32.464962005615234","-0.04075142871677917","null","null","58.09026718139648","null","null","null","null","null","null"
"electric-sweep-82-fold-0","0.0010060189277620371","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.008326113442589027","1","0.13037586572366272","null","null","[0.6697065171063545,0]","9.131786346435549","null","null","null","null","0.8365001986679319","null","32.895652770996094","null","null","0.41063795786503055","[0.6697065171063545,0]","null","null","null","null","null","null","null","null","0.6229372454899563","null","0.41063795786503055","null","null","null","null","null","null","null","null","null","null","0.9243857398524336","null","32.895652770996094","0.26933982621753005","null","null","40.78230667114258","null","null","null","null","null","null"
"legendary-sweep-14-fold-0","0.010696994092678562","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[2048, 1024, 512, 256, 128, 1]","0.0003270885138961898","1","0.480981390908583","null","null","[0.6595134979785703,0]","43.56928253173828","null","null","null","null","0.21991501422879445","null","32.96174240112305","null","null","0.4094538987586393","[0.6595134979785703,0]","null","null","null","null","null","null","null","null","0.4526305420969118","null","0.4094538987586393","null","null","null","null","null","null","null","null","null","null","0.625134967198954","null","32.96174240112305","-0.12817080909238965","null","null","62.96963882446289","null","null","null","null","null","null"
"rural-sweep-44-fold-0","0.0006671271218179989","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 512, 256, 256, 1]","0.013852057207326069","3","0.18643693349226637","null","null","[0.6719496036719319,0]","12.860499382019045","null","null","null","null","0.7697395834945964","null","33.049232482910156","null","null","0.4078864195641978","[0.6719496036719319,0]","null","null","null","null","null","null","null","null","0.6228573254701015","null","0.4078864195641978","null","null","null","null","null","null","null","null","null","null","0.9021311186756528","null","33.049232482910156","0.21870766422002508","null","null","43.60837936401367","null","null","null","null","null","null"
"quiet-sweep-28-fold-0","0.010451576637208686","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 512, 512, 256, 256, 1]","0.0011143301080900456","1","0.4676733508248685","null","null","[0.6511498882277315,0]","29.17545509338379","null","null","null","null","0.4776288666754803","null","34.026817321777344","null","null","0.39037187727611034","[0.6511498882277315,0]","null","null","null","null","null","null","null","null","0.4840064976749887","null","0.39037187727611034","null","null","null","null","null","null","null","null","null","null","0.7355706509494753","null","34.026817321777344","0.013406272219235515","null","null","55.06741714477539","null","null","null","null","null","null"
"rare-sweep-40-fold-0","0.0002236283000439972","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[2048, 1024, 512, 256, 128, 1]","0.008220531824185785","2","0.02324883090386587","null","null","[0.6462317778607727,1e-323]","23.45083999633789","null","null","null","null","0.58012510333176","null","34.1685905456543","null","null","0.3878318559032924","[0.6462317778607727,1e-323]","null","null","null","null","null","null","null","null","0.6094384465125646","null","0.3878318559032924","null","null","null","null","null","null","null","null","null","null","0.7787961529914373","null","34.1685905456543","0.32475265710704027","null","null","37.68939971923828","null","null","null","null","null","null"
"astral-sweep-23-fold-0","0.04582833750674044","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.0005229775731011657","1","0.4839275185359064","null","null","[0.6208030047530153,5.8228309137812885e-292]","50.55085754394531","null","null","null","null","0.09491366655882973","null","34.306488037109375","null","null","0.3853613106915734","[0.6208030047530153,5.8228309137812885e-292]","null","null","null","null","null","null","null","null","0.4310305013506103","null","0.3853613106915734","null","null","null","null","null","null","null","null","null","null","0.4596336146341665","null","34.306488037109375","0.035491107035937386","null","null","53.83473587036133","null","null","null","null","null","null"
"happy-sweep-29-fold-0","0.032154299862819764","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 128, 128, 1]","0.008209099044512289","1","0.3894659586887472","null","null","[0.6078221195585645,1.0396275026805803e-276]","48.4808349609375","null","null","null","null","0.13197624130113472","null","35.19824981689453","null","null","0.36938438349008385","[0.6078221195585645,1.0396275026805803e-276]","null","null","null","null","null","null","null","null","0.466389771426574","null","0.36938438349008385","null","null","null","null","null","null","null","null","null","null","0.48674467779358555","null","35.19824981689453","0.0864576504171829","null","null","50.99000549316406","null","null","null","null","null","null"
"peach-sweep-31-fold-0","0.04529196884740334","(['SEX', 'ICD10', 'MEM', 'FTE'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.007699085088979276","3","0.4977669457512644","null","null","[0.6062636035958109,6.320529379953743e-275]","62.93788528442383","null","null","null","null","-0.12686952620461045","null","35.7298698425293","null","null","0.3598598562952291","[0.6062636035958109,6.320529379953743e-275]","null","null","null","null","null","null","null","null","0.34444862895729367","null","0.3598598562952291","null","null","null","null","null","null","null","null","null","null","0.36128196077798824","null","35.7298698425293","-0.15792806988632346","null","null","64.63056182861328","null","null","null","null","null","null"
"radiant-sweep-38-fold-0","0.00021652910433034604","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.010067156837100012","1","0.11227892184462474","null","null","[0.6224537254491225,5.9416117881430236e-294]","23.56287002563477","null","null","null","null","0.5781192992824256","null","35.906917572021484","null","null","0.3566878168020138","[0.6224537254491225,5.9416117881430236e-294]","null","null","null","null","null","null","null","null","0.5885439562445025","null","0.3566878168020138","null","null","null","null","null","null","null","null","null","null","0.7649043680791868","null","35.906917572021484","0.25869196027249974","null","null","41.37662506103515","null","null","null","null","null","null"
"fluent-sweep-58-fold-0","0.00019654822989753143","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[512, 512, 512, 256, 128, 1]","0.023725196448603103","3","0.0874986841140657","null","null","[0.630956353182629,2.114878544229519e-304]","22.01512908935547","null","null","null","null","0.6058307588674654","null","36.23709487915039","null","null","0.35077234107162725","[0.630956353182629,2.114878544229519e-304]","null","null","null","null","null","null","null","null","0.6093189826467454","null","0.35077234107162725","null","null","null","null","null","null","null","null","null","null","0.7831953407923368","null","36.23709487915039","0.3021377798751054","null","null","38.95166778564453","null","null","null","null","null","null"
"treasured-sweep-71-fold-0","0.022858956726520017","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.019382629855067467","4","0.37628595351326294","null","null","[0.5599503051183747,3.923174130972936e-226]","83.15963745117188","null","null","null","null","-0.48892937928188873","null","38.81942367553711","null","null","0.3045070529233016","[0.5599503051183747,3.923174130972936e-226]","null","null","null","null","null","null","null","null","-0.013697969861051392","null","0.3045070529233016","null","null","null","null","null","null","null","null","null","null","-0.004210475105692985","null","38.81942367553711","-0.5270010139015835","null","null","85.23062896728516","null","null","null","null","null","null"
"summer-sweep-26-fold-0","0.004977125322334048","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[1024, 512, 256, 128, 128, 1]","0.003055841040098525","2","0.3703491769933924","null","null","[0.52611247705569,4.469133974927376e-195]","43.83399200439453","null","null","null","null","0.21517566161194723","null","40.81578063964844","null","null","0.26874010198947096","[0.52611247705569,4.469133974927376e-195]","null","null","null","null","null","null","null","null","0.3892324104842836","null","0.26874010198947096","null","null","null","null","null","null","null","null","null","null","0.5563484359111086","null","40.81578063964844","-0.03880784819858585","null","null","57.98177719116211","null","null","null","null","null","null"
"leafy-sweep-52-fold-0","0.0002727581403900667","(['SEX', 'ICD10', 'MEM', 'FI'], 0.8)","[1024, 512, 512, 256, 256, 1]","0.007030053452799368","4","0.27944809503439055","null","null","[0.575324515738171,1.811704687528827e-241]","23.662538528442383","null","null","null","null","0.5763347876747626","null","40.821144104003906","null","null","0.26864402793192954","[0.575324515738171,1.811704687528827e-241]","null","null","null","null","null","null","null","null","0.5580273592446914","null","0.26864402793192954","null","null","null","null","null","null","null","null","null","null","0.7638086717548369","null","40.821144104003906","0.12025373424810117","null","null","49.10365295410156","null","null","null","null","null","null"
"pretty-sweep-13-fold-0","0.003629020956334467","(['SEX', 'FTE', 'FI', 'MEM'], 0.8)","[512, 512, 512, 256, 128, 1]","0.009301127828501402","4","0.32811946772671463","null","null","[0.5186152052307886,1.1633337661424958e-188]","45.245269775390625","null","null","null","null","0.18990741970107516","null","40.912574768066406","null","null","0.2670059260604112","[0.5186152052307886,1.1633337661424958e-188]","null","null","null","null","null","null","null","null","0.41321409458086944","null","0.2670059260604112","null","null","null","null","null","null","null","null","null","null","0.6081768139961368","null","40.912574768066406","-0.12702022868507012","null","null","62.90542221069336","null","null","null","null","null","null"
